USER_ID,Party_1802,Party_1430,Party_8415,Party_1336,Party_4774,Party
1,0.252199351787567,0.307060569524765,0.368983656167984,0.267603367567062,0.270325005054474,Democrat
4,0.418920814990997,0.385636925697327,0.400748461484909,0.41930216550827,0.386348634958267,Democrat
5,0.777235627174377,0.766059398651123,0.788950443267822,0.724959313869476,0.744380354881287,Republican
8,0.373508304357529,0.349464654922485,0.354742616415024,0.339742362499237,0.365577191114426,Democrat
9,0.359286993741989,0.377939850091934,0.438131153583527,0.336215615272522,0.433810532093048,Republican
10,0.593279600143433,0.5801642537117,0.678274929523468,0.554696440696716,0.516092479228973,Democrat
11,0.271577626466751,0.272396504878998,0.279077023267746,0.252894520759583,0.292128026485443,Democrat
12,0.872483789920807,0.798195779323578,0.768161535263062,0.795775592327118,0.828319251537323,Republican
13,0.651591181755066,0.550731062889099,0.557350873947144,0.580042600631714,0.582857668399811,Republican
15,0.656464099884033,0.646309733390808,0.680309057235718,0.621773064136505,0.643756031990051,Republican
16,0.517156004905701,0.46797102689743,0.447148084640503,0.474471241235733,0.509600460529327,Republican
17,0.661104083061218,0.613398373126984,0.662018060684204,0.623756766319275,0.589154064655304,Republican
18,0.30911386013031,0.353414595127106,0.342568397521973,0.332401543855667,0.309424817562103,Democrat
19,0.401627689599991,0.421037048101425,0.459411323070526,0.413961589336395,0.410811543464661,Republican
20,0.49867245554924,0.502168655395508,0.492072284221649,0.452111899852753,0.501572906970978,Republican
21,0.708079636096954,0.677411079406738,0.754913866519928,0.72462522983551,0.771022081375122,Republican
22,0.179584786295891,0.140717700123787,0.157363846898079,0.170385867357254,0.150337651371956,Democrat
23,0.177343770861626,0.206709802150726,0.172684490680695,0.229782238602638,0.177202314138412,Democrat
24,0.168716594576836,0.154760107398033,0.165733069181442,0.15844002366066,0.207915112376213,Democrat
25,0.491799473762512,0.50475537776947,0.494993776082993,0.515517234802246,0.494249075651169,Democrat
26,0.302000045776367,0.275867164134979,0.288342326879501,0.288119316101074,0.278895944356918,Republican
27,0.212506219744682,0.180321618914604,0.235262528061867,0.172133237123489,0.175691619515419,Democrat
30,0.594420969486237,0.64797180891037,0.701771378517151,0.634799063205719,0.620653331279755,Democrat
31,0.518700778484344,0.50315123796463,0.502389371395111,0.514712750911713,0.485430717468262,Democrat
32,0.432293027639389,0.52868127822876,0.470436692237854,0.459848910570145,0.336789518594742,Republican
33,0.152863919734955,0.13455194234848,0.127675086259842,0.129303991794586,0.157008737325668,Democrat
34,0.142983302474022,0.118420258164406,0.145475953817368,0.115326173603535,0.132203176617622,Democrat
35,0.331518530845642,0.241745710372925,0.31516370177269,0.287848711013794,0.332587450742722,Democrat
36,0.408753752708435,0.465772747993469,0.400846064090729,0.36246120929718,0.409522652626038,Democrat
38,0.366288840770721,0.360178768634796,0.434579849243164,0.371759653091431,0.292696297168732,Democrat
39,0.193290323019028,0.170095771551132,0.202261447906494,0.218181222677231,0.205340102314949,Democrat
40,0.396716475486755,0.348903030157089,0.386688560247421,0.35079550743103,0.374737679958344,Democrat
41,0.574499428272247,0.689779460430145,0.61937290430069,0.584390997886658,0.61606901884079,Republican
42,0.746514022350311,0.704836070537567,0.696191430091858,0.700462877750397,0.695081770420074,Democrat
43,0.18009839951992,0.182911589741707,0.19921962916851,0.166474044322968,0.152239337563515,Democrat
45,0.679621160030365,0.662644863128662,0.642889082431793,0.671251595020294,0.640562653541565,Democrat
46,0.214765504002571,0.22779169678688,0.261530339717865,0.229867935180664,0.195894405245781,Democrat
47,0.654424071311951,0.747881293296814,0.746437013149261,0.734815359115601,0.713218629360199,Republican
48,0.591519117355347,0.632379114627838,0.568519711494446,0.579439520835876,0.598627924919128,Democrat
49,0.525127947330475,0.512883484363556,0.532518446445465,0.498540133237839,0.559101164340973,Republican
50,0.503092169761658,0.566436648368835,0.524425745010376,0.545247197151184,0.5372114777565,Republican
51,0.437381684780121,0.501152575016022,0.517385125160217,0.497614741325378,0.532117903232574,Democrat
52,0.509956777095795,0.508338570594788,0.481542110443115,0.475222587585449,0.440413653850555,Republican
53,0.445803225040436,0.470237016677856,0.444410622119904,0.405721008777618,0.487850099802017,Republican
54,0.391463756561279,0.363563060760498,0.320476084947586,0.365866780281067,0.445740550756454,Democrat
55,0.360346674919128,0.326441317796707,0.349183529615402,0.393383592367172,0.327582031488419,Democrat
57,0.727761209011078,0.73689603805542,0.788621604442596,0.751674115657806,0.733112037181854,Republican
58,0.164364129304886,0.181822061538696,0.181184262037277,0.14787557721138,0.155548900365829,Democrat
59,0.703070104122162,0.709633588790894,0.701412558555603,0.729098916053772,0.748530745506287,Republican
60,0.738655507564545,0.780324280261993,0.731959044933319,0.752586722373962,0.737583041191101,Republican
61,0.379773408174515,0.432464927434921,0.387414515018463,0.377078890800476,0.440534293651581,Democrat
63,0.353981763124466,0.313181608915329,0.291113018989563,0.298914104700089,0.347340017557144,Republican
64,0.769415378570557,0.767622172832489,0.784889221191406,0.794187486171722,0.792368352413177,Democrat
65,0.213337197899818,0.171131461858749,0.184106856584549,0.226405516266823,0.195929244160652,Democrat
66,0.854462623596191,0.797081172466278,0.798828482627869,0.831522881984711,0.823419451713562,Democrat
67,0.74824583530426,0.707466900348663,0.745317876338959,0.790496349334717,0.745009541511536,Republican
69,0.622448861598969,0.568268060684204,0.538115799427032,0.602271437644958,0.534761250019073,Republican
70,0.760906398296356,0.798033714294434,0.747950732707977,0.765323519706726,0.773147940635681,Republican
71,0.588955938816071,0.565485656261444,0.628208935260773,0.524620532989502,0.595408380031586,Republican
73,0.286124467849731,0.24684265255928,0.280424296855927,0.319526761770248,0.265984386205673,Democrat
75,0.319024384021759,0.343878209590912,0.376389801502228,0.384138226509094,0.38407027721405,Democrat
76,0.525175392627716,0.57344925403595,0.617059350013733,0.626916289329529,0.6122025847435,Republican
