USER_ID,Party_1802,Party_1430,Party_8415,Party_1336,Party_4774,Party
1,0.371583074331284,0.360073566436768,0.374005407094955,0.34164422750473,0.396784484386444,Democrat
4,0.437845766544342,0.413554787635803,0.408564776182175,0.458293706178665,0.431535482406616,Democrat
5,0.722395002841949,0.713203132152557,0.71462482213974,0.7433061003685,0.719371676445007,Republican
8,0.376597553491592,0.380147069692612,0.413487553596497,0.392349362373352,0.421059221029282,Democrat
9,0.386680781841278,0.409419029951096,0.387778282165527,0.387117981910706,0.388645708560944,Republican
10,0.53298282623291,0.529030323028564,0.500088810920715,0.475609987974167,0.482866823673248,Democrat
11,0.20627149939537,0.195316433906555,0.192427441477776,0.227915659546852,0.207239776849747,Democrat
12,0.763780534267426,0.751442730426788,0.738626658916473,0.77359676361084,0.751063585281372,Republican
13,0.65030300617218,0.614597916603088,0.660863220691681,0.638838112354279,0.631515860557556,Republican
15,0.674454033374786,0.679726362228394,0.670244038105011,0.668000102043152,0.714004039764404,Republican
16,0.566120266914368,0.555896639823914,0.562776684761047,0.573598444461823,0.573370933532715,Republican
17,0.604010045528412,0.618694424629211,0.632995963096619,0.633342683315277,0.645235598087311,Republican
18,0.412292897701263,0.446786880493164,0.403209567070007,0.429938495159149,0.40715366601944,Democrat
19,0.453805029392242,0.502826035022736,0.461773604154587,0.477255582809448,0.500337660312653,Republican
20,0.547955989837646,0.542539954185486,0.54448664188385,0.522306501865387,0.563197255134583,Republican
21,0.688547670841217,0.659773170948029,0.698157012462616,0.692829012870789,0.665351629257202,Republican
22,0.142399877309799,0.141218960285187,0.138996407389641,0.131794810295105,0.134945288300514,Democrat
23,0.182551965117455,0.185656934976578,0.16461668908596,0.183989882469177,0.180001825094223,Democrat
24,0.161078855395317,0.150090709328651,0.151890441775322,0.16044582426548,0.162592679262161,Democrat
25,0.482132226228714,0.484121531248093,0.499658286571503,0.486804306507111,0.460673689842224,Democrat
26,0.394654303789139,0.362632304430008,0.331843495368958,0.375941276550293,0.38835945725441,Republican
27,0.163207054138184,0.165307775139809,0.188996806740761,0.151757016777992,0.172307953238487,Democrat
30,0.568681657314301,0.578201770782471,0.596163392066956,0.558803796768188,0.574808359146118,Democrat
31,0.497480392456055,0.485913693904877,0.497222512960434,0.484347283840179,0.472967118024826,Democrat
32,0.315484166145325,0.307683378458023,0.316532671451569,0.309659481048584,0.296080857515335,Republican
33,0.107261575758457,0.107737876474857,0.108316630125046,0.107550106942654,0.112280584871769,Democrat
34,0.13494136929512,0.133379220962524,0.13013020157814,0.131416752934456,0.123266272246838,Democrat
35,0.287698686122894,0.240979626774788,0.248461291193962,0.265101909637451,0.259790360927582,Democrat
36,0.504913985729218,0.47726434469223,0.468944251537323,0.469188272953033,0.505529940128326,Democrat
38,0.411920666694641,0.409856796264648,0.404371470212936,0.392391622066498,0.367070913314819,Democrat
39,0.153144389390945,0.170878142118454,0.174162805080414,0.155685514211655,0.163438856601715,Democrat
40,0.399994879961014,0.378180921077728,0.365258127450943,0.368019610643387,0.376222938299179,Democrat
41,0.640918016433716,0.665137231349945,0.624868452548981,0.616963088512421,0.634392738342285,Republican
42,0.753270447254181,0.739288032054901,0.738645136356354,0.737246334552765,0.742288827896118,Democrat
43,0.152606219053268,0.157654657959938,0.154221966862679,0.144589111208916,0.153574287891388,Democrat
45,0.718582093715668,0.685784637928009,0.701542854309082,0.701562225818634,0.677391111850739,Democrat
46,0.188688561320305,0.195085883140564,0.182245939970016,0.185375690460205,0.20425021648407,Democrat
47,0.699528157711029,0.720811367034912,0.692575991153717,0.691022455692291,0.680947422981262,Republican
48,0.671710848808289,0.646539568901062,0.666194260120392,0.638582825660706,0.696794331073761,Democrat
49,0.548802077770233,0.518510460853577,0.557891249656677,0.538275241851807,0.546625018119812,Republican
50,0.51941579580307,0.53766143321991,0.505976140499115,0.536193072795868,0.529423713684082,Republican
